,type_relation,source,id,type_token,text
689,Condition triggering an action,token-cl4azdnde01az356f43fs6pn4,token-cl4azdnde01az356f43fs6pn4,triggering_condition_phrase,until such time as all of the Obligations owing to NMC are indefeasibly paid and satisfied in full.
690,Condition triggering an action,token-cl4azeisq01by356f4aekm0g5,token-cl4azeisq01by356f4aekm0g5,time_sensitive_condition_phrase,upon the earlier of (a) the Effective Time and (b) the date of termination of the Merger Agreement in accordance with its terms (the “ Expiration Time ”)
691,Condition triggering an action,token-cl4l6nyv701u1356f81uly9jv,token-cl4l6nyv701u1356f81uly9jv,triggering_condition_phrase,"upon the earliest to occur of (i) the written consent of the Company and Purchaser, (ii) the withdrawal by the Company of the Registration Statement, (iii) following the execution of the Underwriting Agreement, the termination of such Underwriting Agreement in accordance with its terms, or (iv) 11:59 P.M. (Eastern Time) on May 15, 2016 (the “ Cutoff Time ”), if the Registration Statement has not been declared effective by the Commission by the Cutoff Time."
692,Condition triggering an action,token-cl4azjd7k01hf356flaqtn9hh,token-cl4azjd7k01hf356flaqtn9hh,triggering_condition_phrase,upon written notice to Seller.
693,Condition triggering an action,token-cl4b7sxxk001i356fodk9zu2y,token-cl4b7sxxk001i356fodk9zu2y,triggering_condition_phrase,"unless the Sellers provide written notice to the Administrative Agent or the Administrative Agent provides written notice to the Sellers not less than ten (10) Business Days prior to the expiration of the then-applicable term, that such Person does not intend to extend the term of this Agreement."
694,Condition triggering an action,token-cl4b7up5j004b356fhuc4006d,token-cl4b7up5j004b356fhuc4006d,triggering_condition_phrase,upon three (3) Business Days’ prior written notice to the Administrative Agent at any time following (A) the delivery by or on behalf of any Buyer of any certificate pursuant to Section 6(e) hereof providing for an increase in Account Debtor Discount Rates on account of increased costs or (B) the rejection by the Buyers of at least two (2) duly submitted Purchase Requests as to which all conditions precedent set forth in Section 1(e) would be satisfied but for such rejection within any consecutive sixty (60) day period.
695,Condition triggering an action,token-cl4b80m0l00ep356fktltth98,token-cl4b80m0l00ep356fktltth98,triggering_condition_phrase,"until (i) the Credit Agreement has terminated pursuant to its express terms and (ii) all of the Secured Obligations have been indefeasibly paid and performed in full (or with respect to any outstanding Letters of Credit, a cash deposit has been delivered to the Lender as required by the Credit Agreement) and no commitments of the Lender which would give rise to any Secured Obligations are outstanding."
696,Condition triggering an action,token-cl4l61ujs01pr356f3u2h8mte,token-cl4l61ujs01pr356f3u2h8mte,time_sensitive_condition_phrase,"In the event that the Closing shall not have occurred with respect to the Buyer on or before ten (10) Trading Days from the date hereof due to the Company’s or the Buyer’s failure to satisfy the conditions set forth in Sections 6 and 7 above (and the nonbreaching party’s failure to waive such unsatisfied condition(s)),"
697,Condition triggering an action,token-cl4b83mxo00j2356f35ja9hy3,token-cl4b83mxo00j2356f35ja9hy3,triggering_condition_phrase,"upon the earliest to occur of (i) the Effective Time, (ii) the termination of the Merger Agreement or the adoption of an Adverse Amendment and (iii) the “End Date” (as such term is defined in the Merger Agreement on the date hereof, and without regard to any amendment or waiver of such term). "
698,Condition triggering an action,token-cl4b88jhu00om356fkjtivvcu,token-cl4b88jhu00om356fkjtivvcu,triggering_condition_phrase,upon termination by either of the parties.
699,Condition triggering an action,token-cl4b8av3t00to356fixu14ow8,token-cl4b8av3t00to356fixu14ow8,time_sensitive_condition_phrase,"if the Closing has not been consummated on or before July ___, 2016;"
700,Condition triggering an action,token-cl4b8eqrk00ys356fxap1705e,token-cl4b8eqrk00ys356fxap1705e,triggering_condition_phrase,"if an Event of Default with respect to any Party (such defaulting Party, the “ Defaulting Party ”) has occurred and is continuing,"
701,Condition triggering an action,token-cl4b8fla70116356fe686wngg,token-cl4b8fla70116356fe686wngg,time_sensitive_condition_phrase,"if the Closing does not occur on or before the last day of the Exclusivity Period,"
702,Condition triggering an action,token-cl4b8lhro015t356ffz16xgnc,token-cl4b8lhro015t356ffz16xgnc,triggering_condition_phrase,Upon a Participant’s Termination of Employment or Service (for whatever reason)
703,Condition triggering an action,token-cl4b8mbpt0189356f2ab03uwt,token-cl4b8mbpt0189356f2ab03uwt,triggering_condition_phrase,"provided, however, that in the case of Termination of Employment or Service by reason of a Participant’s death,"
704,Condition triggering an action,token-cl4b9u8tj01ca356faiwwrsn3,token-cl4b9u8tj01ca356faiwwrsn3,triggering_condition_phrase,"upon (a) the Payment in Full of the Obligations and other amounts payable under this Guaranty and the Loan Documents, or (b) the release of this Guaranty pursuant to Section 5.10 of the Loan Agreement,"
705,Condition triggering an action,token-cl4b9yn3z0002356fh6gasl95,token-cl4b9yn3z0002356fh6gasl95,triggering_condition_phrase," if, after such exercise, but prior to the commencement date of the lease of such ROFR Space, (i) Tenant fails to timely cure any default by Tenant under the Lease; or (ii) Tenant has Defaulted three (3) or more times during the period from the date of the exercise of the Right of First Refusal to the date of the commencement of the lease of the ROFR Space, whether or not such Defaults are cured."
706,Condition triggering an action,token-cl4ba0lbq001q356fs8u1m12i,token-cl4ba0lbq001q356fs8u1m12i,triggering_condition_phrase,"if, after the execution and delivery of this Agreement and prior to the Closing Date (a) trading generally shall have been suspended or materially limited on or by any of the New York Stock Exchange or the over-the-counter market; (b) a general moratorium on commercial banking activities shall have been declared by federal or New York State authorities or there is a material disruption in commercial banking or securities settlement or clearance services in the United States generally; or (c) there shall have occurred any outbreak or escalation of hostilities or any change in financial markets or any calamity or crisis, either within or outside the United States, that in the judgment of the Placement Agent is material and adverse and makes it impracticable or inadvisable to proceed with the offering, sale or delivery of the Notes on the terms and in the manner contemplated by this Agreement, the Time of Sale Information or the Offering Memorandum."
707,Condition triggering an action,token-cl4ba2kmj005g356f8sc3e0mk,token-cl4ba2kmj005g356f8sc3e0mk,triggering_condition_phrase,"If, prior to the expiration of the Transition Period, Executive’s employment ends due to (i) Executive’s termination by the Company with or without Cause, or (ii) Executive’s death or Disability,"
708,Condition triggering an action,token-cl4ba60tm00a4356ffwruinmo,token-cl4ba60tm00a4356ffwruinmo,triggering_condition_phrase,"if the Defaulting Party has failed to (x) cure the default within thirty (30) days after receiving written notice of such default, or (y) take substantial steps towards and diligently pursue the curing of the default."
709,Condition triggering an action,token-cl4ba6mhf00b6356f5cbqdiav,token-cl4ba6mhf00b6356f5cbqdiav,triggering_condition_phrase,"In the event: (i) either Party shall fail to pay for any or all Services in accordance with the terms of this Agreement; (ii) of any default by either Party, in any material respect, in the due performance or observance by it of any of the other terms, covenants or agreements contained in this Agreement; or (iii) either Party shall become or be adjudicated insolvent and/or bankrupt, or a receiver or trustee shall be appointed for either Party or its property or a petition for reorganization or arrangement under any bankruptcy or insolvency Law shall be approved, or either Party shall file a voluntary petition in bankruptcy or shall consent to the appointment of a receiver or trustee (in each such case, the “ Defaulting Party ”);"
710,Condition triggering an action,token-cl4ba7bxu00cm356fyvgrrl43,token-cl4ba7bxu00cm356fyvgrrl43,time_sensitive_condition_phrase,"if the Closing has not been consummated on or before June 30, 2018;"
711,Condition triggering an action,token-cl4bagvry002e356f12x200y1,token-cl4bagvry002e356f12x200y1,triggering_condition_phrase,"until all transactions entered into, rights or interests created or Obligations have been fully disposed of, concluded or liquidated."
712,Condition triggering an action,token-cl4baiasl004r356fbrwc96ah,token-cl4baiasl004r356fbrwc96ah,triggering_condition_phrase,"until all of the Obligations of each Loan Party have been paid or performed in full after the termination of this Agreement or each Loan Party has furnished Agent, Lenders, the Bank, and the other Lender Parties with an indemnification satisfactory to such parties with respect thereto and an unconditional release from any liabilities hereunder."
713,Condition triggering an action,token-cl4bajizw005y356fxaov10m5,token-cl4bajizw005y356fxaov10m5,triggering_condition_phrase,unless and until this Agreement shall have been terminated in accordance with its terms and all Obligations paid in full in immediately available funds.
714,Condition triggering an action,token-cl4l5dj75019e356f8hvxq5mo,token-cl4l5dj75019e356f8hvxq5mo,triggering_condition_phrase,until all Obligations are paid or performed in full.
715,Condition triggering an action,token-cl4baloj800b1356fka532kfw,token-cl4baloj800b1356fka532kfw,triggering_condition_phrase,"until the earlier to occur of (a) its termination by the written agreement of the undersigned parties hereto (other than the Company) or their respective successors in interest, (b) its termination by the unanimous written consent of all Stockholders of the Company, (c) the dissolution, liquidation or winding up of the Company, (d) the occurrence of an IPO and (e) the consummation of an Approved Sale in which, for whatever reason, all of the Stockholder Group Members participate either as Dragging Stockholders or Drag-Along Sellers."
716,Condition triggering an action,token-cl4bamlk300cn356fxxi1lhzh,token-cl4bamlk300cn356fxxi1lhzh,triggering_condition_phrase,"upon the earliest to occur of (a) as to each Stockholder, the mutual written consent of the Company and such Stockholder, (b) the Closing Date (following the performance of the obligations of the Parties required to be performed on the Closing Date) and (c) the date of termination of the Merger Agreement in accordance with its terms."
717,Condition triggering an action,token-cl4baqlrm00fc356f1vq1ycc1,token-cl4baqlrm00fc356f1vq1ycc1,triggering_condition_phrase," In the event of the termination of the Plan,"
718,Condition triggering an action,token-cl4baspmh00gy356fj3pr9z8f,token-cl4baspmh00gy356fj3pr9z8f,triggering_condition_phrase,(a) Upon the occurrence of any Termination Event
719,Condition triggering an action,token-cl4bawnvr00ko356fnbhzl67j,token-cl4bawnvr00ko356fnbhzl67j,triggering_condition_phrase,"unless (i) the Casino Lease terminates prior to the Commencement Date (as defined in the Casino Lease), in accordance with its terms and (ii) the Empire Developers fail to exercise the Purchase Option prior to its expiration in accordance with the terms and conditions of the Purchase Option Agreement, in which event this Agreement shall terminate."
720,Condition triggering an action,token-cl4bax9x300mb356fr0xxa5cz,token-cl4bax9x300mb356fr0xxa5cz,triggering_condition_phrase,"Upon such termination,"
721,Condition triggering an action,token-cl4bb1qm200sn356f8qm4va8w,token-cl4bb1qm200sn356f8qm4va8w,triggering_condition_phrase,until no Benefits remain outstanding.
722,Condition triggering an action,token-cl4bb2n9m00u1356flbqv1v3w,token-cl4bb2n9m00u1356flbqv1v3w,triggering_condition_phrase,upon termination of Buyer’s rights under Section 4 of the Stockholders Agreement
723,Condition triggering an action,token-cl4bb4aas00wn356f031desk1,token-cl4bb4aas00wn356f031desk1,triggering_condition_phrase,"Upon termination or expiration of the Consulting Term,"
724,Condition triggering an action,token-cl4bb4aas00wn356f031desk1,token-cl4bb4aas00wn356f031desk1,triggering_condition_phrase,"Upon termination or expiration of the Consulting Term,"
725,Condition triggering an action,token-cl4bb8lq20121356fdu4g9moe,token-cl4bb8lq20121356fdu4g9moe,triggering_condition_phrase,"upon the earlier to occur of (a) the date the Merger Agreement shall have been validly terminated pursuant to its terms, (b) the date of any amendment, modification, change or waiver to any provision of the Merger Agreement that reduces the amount or changes the form of the Merger Consideration (subject to adjustment in accordance with the terms of the Merger Agreement), (c) the Effective Time, and (d) the date on which the Brushy Board, pursuant to Section 5.3(c) of the Merger Agreement, effects a Brushy Adverse Recommendation Change (such earlier date, the “ Expiration Date ”)."
726,Condition triggering an action,token-cl4bbbaju015a356f8i12opne,token-cl4bbbaju015a356f8i12opne,triggering_condition_phrase,"Once terminated in full,"
727,Condition triggering an action,token-cl4bbgqev01e7356fxpg6qrjb,token-cl4bbgqev01e7356fxpg6qrjb,triggering_condition_phrase,until (i) the Credit Agreement has terminated pursuant to its express terms and (ii) all of the Secured Obligations have been Paid in Full.
728,Condition triggering an action,token-cl4bbpk9p008d356fht894e4s,token-cl4bbpk9p008d356fht894e4s,time_sensitive_condition_phrase,"On the Termination Date,"
729,Condition triggering an action,token-cl4bbp6wc0087356fofjxxs0j,token-cl4bbp6wc0087356fofjxxs0j,triggering_condition_phrase,"upon Lender’s receipt of the following, in form and content satisfactory to Lender: (i) a release of all claims against Lender by Borrower and all Guarantors relating to Lender’s performance and obligations under the Loan Documents, and (ii) an agreement by Borrower, any Guarantor, and any new lender to Borrower to indemnify Lender for any payments received by Lender that are applied to the Obligations as a final payoff that may subsequently be returned or otherwise not paid for any reason."
730,Condition triggering an action,token-cl4bbluvp0027356ftubxbl0d,token-cl4bbluvp0027356ftubxbl0d,triggering_condition_phrase,"on the earlier of (i) the end of the Commitment Period; (ii) the date that the Company sells and the Investor purchases the Commitment Amount; (iii) the date in which the Registration Statement is no longer effective, or (iv) the date that, pursuant to or within the meaning of any Bankruptcy Law, the Company commences a voluntary case or, any Person commences a proceeding against the Company and shall not be dismissed within thirty (30) days of its initiation, a Custodian is appointed for the Company or for all or substantially all of its property or the Company makes a general assignment for the benefit of its creditors;"
731,Condition triggering an action,token-cl4bbqm6z00az356fk6uoo1zg,token-cl4bbqm6z00az356fk6uoo1zg,triggering_condition_phrase,"Upon payment in full of all outstanding Debentures purchased hereunder, together with all other charges, fees and costs due and payable under this Agreement or under any of the Transaction Documents,"
732,Condition triggering an action,token-cl4bbrdve00ce356fur9lifqj,token-cl4bbrdve00ce356fur9lifqj,triggering_condition_phrase,"if such termination occurs within the ninety (90) days after the First Closing Date,"
733,Condition triggering an action,token-cl4bbvdk100gy356f4qkf9ffg,token-cl4bbvdk100gy356f4qkf9ffg,triggering_condition_phrase,"For the avoidance of doubt, if at any point prior to the date that is one (1) year following the Closing Date the “current public information” conditions set forth in Rule 144(c)(1) under the Securities Act of 1933, as amended, are not satisfied with respect to the Issuer,"
734,Condition triggering an action,token-cl4bdpv6n0005356fq9gtcil0,token-cl4bdpv6n0005356fq9gtcil0,triggering_condition_phrase,upon the indefeasible repayment in full of the Debt and the expiration of all applicable preference periods under the Bankruptcy Code.
735,Condition triggering an action,token-cl4bf6dq1002m356f2gpvpn5s,token-cl4bf6dq1002m356f2gpvpn5s,triggering_condition_phrase,"upon the first to occur of (a) the valid termination of the Merger Agreement in accordance with its terms, (b) the Effective Time, (c) the termination of this Agreement by written notice from Parent to the Stockholders, , or (d) any amendment or change to the Merger Agreement or the Offer is effected without Stockholder’s consent that decreases the amount, or changes the form, of consideration payable to all stockholders of the Company pursuant to the terms of the Merger Agreement (the period from the date hereof through such time being referred to as the “ Agreement Period ”)."
736,Condition triggering an action,token-cl4bfkuhq003q356fozq5c7tj,token-cl4bfkuhq003q356fozq5c7tj,triggering_condition_phrase,"Upon the valid termination of this Agreement in accordance with Section 5.2,"
737,Condition triggering an action,token-cl4l3flnx00dv356fikjmhnh1,token-cl4l3flnx00dv356fikjmhnh1,triggering_condition_phrase,when all the Obligations (other than contingent indemnification obligations for which no claim has been made) have been paid in full and the Lenders have no further commitment to lend under the Credit Agreement or to issue or participate in Letters of Credit and the LC Exposure has been reduced to zero
738,Condition triggering an action,token-cl4l3gu8t00ex356f9cqp168m,token-cl4l3gu8t00ex356f9cqp168m,triggering_condition_phrase,"if at any time any payment in respect thereof, of any Secured Obligation is rescinded or must otherwise be restored by any Secured Party or any Guarantor upon the bankruptcy or reorganization of Borrower, any Guarantor or otherwise."
739,Condition triggering an action,token-cl4bhd88q006x356ft2adsyrq,token-cl4bhd88q006x356ft2adsyrq,triggering_condition_phrase,"on the earliest of (a) the termination of the Merger Agreement in accordance with its terms, (b) the written agreement of the Company and Stockholder to terminate this Agreement, (c) the consummation of the Merger, and (d) the amendment, modification or waiver of the Merger Agreement to alter the Merger Consideration in a manner adverse to Stockholder unless such amendment, modification or waiver has been consented to by Stockholder in writing prior to or simultaneously with such amendment, modification or waiver;"
740,Condition triggering an action,token-cl4l30y0j009z356fo7ts7t9h,token-cl4l30y0j009z356fo7ts7t9h,time_sensitive_condition_phrase,"provided , that if the Appointment Date has not occurred by April 30, 2019,"
741,Condition triggering an action,token-cl4bh5uwl004x356fyea6dbr2,token-cl4bh5uwl004x356fyea6dbr2,triggering_condition_phrase,"In the event of the Executive’s death,"
742,Condition triggering an action,token-cl4l2li9w004c356f21v27124,token-cl4l2li9w004c356f21v27124,triggering_condition_phrase,on the payment in full or cancellation of the 2017-B Exchange Note.
743,Condition triggering an action,token-cl4l25pxi000w356ffzmca2wb,token-cl4l25pxi000w356ffzmca2wb,triggering_condition_phrase,when all the outstanding Obligations have been indefeasibly paid in full and the Lenders have no further commitment to lend under the Credit Agreement.
744,Condition triggering an action,token-cl4bhx1b6002w356fy2qvwpvb,token-cl4bhx1b6002w356fy2qvwpvb,triggering_condition_phrase,"if at any time prior to such time (i) trading in securities generally on the New York Stock Exchange shall have been suspended or limited or minimum prices shall have been established on such exchange; (ii) a banking moratorium shall have been declared either by U.S. federal or New York State authorities; (iii) there shall have occurred a material disruption in commercial banking or securities settlement or clearance services; or (iv) there shall have occurred any outbreak or escalation of hostilities, declaration by the United States of a national emergency or war or other calamity or crisis, in each case, the effect of which on financial markets is such as to make it, in the sole judgment of the Representative impractical or inadvisable to proceed with the offering or delivery of the Securities as contemplated in the Disclosure Package and the Final Memorandum (exclusive of any amendment or supplement thereto)."
745,Condition triggering an action,token-cl4cs0w2e00e5356finrtxcdi,token-cl4cs0w2e00e5356finrtxcdi,time_sensitive_condition_phrase,upon the prior written notice given by such party at least 30 calendar days prior to the effective termination date specified in such notice.
746,Condition triggering an action,token-cl4cs37ml00j4356f74g9m359,token-cl4cs37ml00j4356f74g9m359,triggering_condition_phrase,"Upon the termination or expiration of this Agreement,"
747,Condition triggering an action,token-cl4bixz3f0005356fvppfmkpn,token-cl4bixz3f0005356fvppfmkpn,triggering_condition_phrase,"upon the grantee’s termination of employment (or cessation of service relationship) with the Company and its Subsidiaries for any reason, as determined by the Administrator or Company in their sole discretion."
748,Condition triggering an action,token-cl4bjddo50005356fn86lea82,token-cl4bjddo50005356fn86lea82,triggering_condition_phrase,"if after the execution and delivery of this Agreement and on or prior to the Closing Date (i) trading generally shall have been suspended or materially limited on the New York Stock Exchange or the Nasdaq Global Select Market; (ii) trading of any securities issued or guaranteed by the Company shall have been suspended on any exchange or in any over-the-counter market; (iii) a general moratorium on commercial banking activities shall have been declared by federal or New York State authorities; or (iv) there shall have occurred any outbreak or escalation of hostilities or any change in financial markets or any calamity or crisis, either within or outside the United States, that, in the judgment of the Representative, is material and adverse and makes it impracticable or inadvisable to proceed with the offering, sale or delivery of the Securities on the terms and in the manner contemplated by this Agreement, the Time of Sale Information and the Offering Memorandum."
749,Condition triggering an action,token-cl4bjermd002n356fen8trenq,token-cl4bjermd002n356fen8trenq,triggering_condition_phrase,upon the valid termination of all of the Distribution Agreements;
750,Condition triggering an action,token-cl4bjhulo005u356f6fjmk96z,token-cl4bjhulo005u356f6fjmk96z,triggering_condition_phrase,upon giving thirty (30) days prior written notice thereof to the other Party.
751,Condition triggering an action,token-cl4bjkcxf007t356fajlr9yc4,token-cl4bjkcxf007t356fajlr9yc4,triggering_condition_phrase,"if the other Party is in breach of any material provision of this Agreement,"
752,Condition triggering an action,token-cl4c3bud00005356fqjotxdcr,token-cl4c3bud00005356fqjotxdcr,triggering_condition_phrase,"upon the satisfaction in full of the Pledgor’s obligations under the Settlement Note (including payment in cash of all outstanding amounts thereunder),"
753,Condition triggering an action,token-cl4c4h0hq0009356ftzeu6lim,token-cl4c4h0hq0009356ftzeu6lim,triggering_condition_phrase,until indefeasible payment and performance in full of the Guarantied Obligations (except for contingent obligations specified in Section 13.10. of the Credit Agreement that survive the termination of the Credit Agreement and with respect to which no claim or demand for payment has been made at such time) and the termination or cancellation of all Guarantied Documents in accordance with their respective terms.
754,Condition triggering an action,token-cl4c5rhg0007x356f9rsdpd0y,token-cl4c5rhg0007x356f9rsdpd0y,time_sensitive_condition_phrase,"by Olayan if the Condition is not capable of being satisfied at any time or the Condition is not satisfied by June 30, 2018,"
755,Condition triggering an action,token-cl4c5r3rb007u356fbcyle9y2,token-cl4c5r3rb007u356fbcyle9y2,triggering_condition_phrase,"by either Party if the SPA is terminated in accordance with its terms,"
756,Condition triggering an action,token-cl4c6d3yn000e356f9plxasoe,token-cl4c6d3yn000e356f9plxasoe,time_sensitive_condition_phrase,on the termination date specified at the time of grant or upon the termination of employment of the participant during the Performance Period.
757,Condition triggering an action,token-cl4c6e1oo002d356f03k7foo2,token-cl4c6e1oo002d356f03k7foo2,modifying_condition_phrase,"notwithstanding any Vesting requirements,"
758,Condition triggering an action,token-cl4c6mgr10053356f1ts974is,token-cl4c6mgr10053356f1ts974is,triggering_condition_phrase,"upon such Termination of Directorship,"
759,Condition triggering an action,token-cl4c6we1e006c356f6zhto3fw,token-cl4c6we1e006c356f6zhto3fw,triggering_condition_phrase,"Unless otherwise determined by the Committee at grant or, if no rights of the Participant are reduced, thereafter, subject to the applicable provisions of the Award Agreement and the Plan, upon a Participant’s Termination for any reason during the relevant Restriction Period"
760,Condition triggering an action,token-cl4cb9g3w0002356ff1mzpd3x,token-cl4cb9g3w0002356ff1mzpd3x,time_sensitive_condition_phrase,"If the time needed exceeds twelve (12) months from the beginning of the restoration, or two (2) months therefrom if the restoration would begin during the last eighteen (18) months of the Term,"
761,Condition triggering an action,token-cl4cb9g3w0002356ff1mzpd3x,token-cl4cb9g3w0002356ff1mzpd3x,time_sensitive_condition_phrase,"If the time needed exceeds twelve (12) months from the beginning of the restoration, or two (2) months therefrom if the restoration would begin during the last eighteen (18) months of the Term,"
762,Condition triggering an action,token-cl4cbmazb00bj356fsu6yvhbr,token-cl4cbmazb00bj356fsu6yvhbr,triggering_condition_phrase,"Upon the termination of this Lease, by expiration or otherwise,"
763,Condition triggering an action,token-cl4cq3z4o0062356fw52zxqf0,token-cl4cq3z4o0062356fw52zxqf0,triggering_condition_phrase,upon demand
764,Condition triggering an action,token-cl4cq363d005q356fe3pef2vk,token-cl4cq363d005q356fe3pef2vk,triggering_condition_phrase,"In the event Tenant fails so to remove any thereof or fails to repair any such damage to the Premises or the Property, or in the event that Tenant fails to perform any restoration or removal as may be required under clause (B) of Section 8(a) above,"
765,Condition triggering an action,token-cl4cqwpql0002356fcuuaboxl,token-cl4cqwpql0002356fcuuaboxl,triggering_condition_phrase,"Upon the payment in full of the Secured Obligations and termination of the Security Agreement,"
766,Condition triggering an action,token-cl4cr5o6w002u356f5xi3l0bl,token-cl4cr5o6w002u356f5xi3l0bl,triggering_condition_phrase,"until Secured Party has notified Bank in writing that this Agreement, or its security interest in the Account Collateral, is terminated."
767,Condition triggering an action,token-cl4crwqnb007a356f32a2tgcn,token-cl4crwqnb007a356f32a2tgcn,modifying_condition_phrase,which specifically by its terms survives the payment in full of the Obligation.
768,Condition triggering an action,token-cl4crxpsu008v356fkzs3sslj,token-cl4crxpsu008v356fkzs3sslj,triggering_condition_phrase,"Upon any release of the security provided for herein,"
769,Condition triggering an action,token-cl4ctkmu000yi356fe6f1lv09,token-cl4ctkmu000yi356fe6f1lv09,triggering_condition_phrase,"if so agreed,"
770,Condition triggering an action,token-cl4ctm4bz00zt356fsqf61g2v,token-cl4ctm4bz00zt356fsqf61g2v,triggering_condition_phrase,"upon the earliest to occur (the “ Expiration Date ”) of ( i ) the Effective Time, ( ii ) the termination of the Merger Agreement in accordance with its terms, ( iii ) the written agreement of the Stockholders and Parent to terminate this Agreement, ( iv ) the occurrence of a Company Change of Recommendation and ( v ) any amendment, modification, waiver or other change to any provision of the Merger Agreement, as in effect on the date hereof, that reduces the amount or changes the form of consideration payable to any Stockholder."
771,Condition triggering an action,token-cl4ctvrsd0005356fs7vd4t19,token-cl4ctvrsd0005356fs7vd4t19,triggering_condition_phrase,"upon the Discharge of the ABL Obligations or upon the Discharge of the First Lien Obligations,"
772,Condition triggering an action,token-cl4cw5zzp0006356foa79gsnv,token-cl4cw5zzp0006356foa79gsnv,triggering_condition_phrase,"Upon any termination of this Agreement pursuant to any right of a party to terminate set forth in this Agreement,"
773,Condition triggering an action,token-cl4cwjcow001v356f4vn1jezl,token-cl4cwjcow001v356f4vn1jezl,triggering_condition_phrase,"if there has been a material misrepresentation, breach of warranty or breach of covenant by Buyer in its representations, warranties and covenants set forth herein,"
774,Condition triggering an action,token-cl4cwjuxs003j356f9b6mmd77,token-cl4cwjuxs003j356f9b6mmd77,triggering_condition_phrase,"if there has been a material misrepresentation, breach of warranty or breach of covenant by the Seller in their representations, warranties and covenants set forth herein,"
775,Condition triggering an action,token-cl4cwkh6w0054356ftks14i4b,token-cl4cwkh6w0054356ftks14i4b,triggering_condition_phrase,if the conditions stated in Article 8 have not been satisfied at or prior to the Closing Date
776,Condition triggering an action,token-cl4cwkxm7005z356fhpxcg2jd,token-cl4cwkxm7005z356fhpxcg2jd,triggering_condition_phrase,if the conditions stated in Article 7 have not been satisfied at or prior to the Closing Date.
777,Condition triggering an action,token-cl4cwvsv600bs356frusy13ff,token-cl4cwvsv600bs356frusy13ff,triggering_condition_phrase,"when all of the assets of the Company, after payment of or due provision for all debts, liabilities and obligations of the Company, shall have been distributed in the manner provided for in this Article XII and the filing of a Certificate of Cancellation."
778,Condition triggering an action,token-cl4cy8s1g00g1356fbxnf89u7,token-cl4cy8s1g00g1356fbxnf89u7,triggering_condition_phrase,until all obligations with respect thereto shall have been fully performed or fully satisfied or shall have been terminated in accordance with their terms.
779,Condition triggering an action,token-cl4cykqxr000d356fgh6zlc2j,token-cl4cykqxr000d356fgh6zlc2j,modifying_condition_phrase,"by Provider, if Customer fails to pay to Provider any payments under any Service Agreement when due, as contemplated by such Service Agreement;"
780,Condition triggering an action,token-cl4cyl12n000e356fd8gphd8u,token-cl4cyl12n000e356fd8gphd8u,modifying_condition_phrase,"by any party hereto upon (30) days written notice if the other party hereto materially breaches any term of any Service Agreement or these General Terms and Conditions or otherwise fails to satisfy any promise or covenant made herein or in any Service Agreement, and further provided that such party shall fail to cure said breach or failure within such period;"
781,Condition triggering an action,token-cl4cyl70n000f356fjp64yrzw,token-cl4cyl70n000f356fjp64yrzw,modifying_condition_phrase,"by Provider, with or without cause, upon (30) days' written notice of intent to terminate to Customer."
782,Condition triggering an action,token-cl4cynaxq007g356fbrvxv6g9,token-cl4cynaxq007g356fbrvxv6g9,triggering_condition_phrase,"In the event of such termination,"
783,Condition triggering an action,token-cl4cymydr007a356f7zgude24,token-cl4cymydr007a356f7zgude24,triggering_condition_phrase,"Upon written notice,"
784,Condition triggering an action,token-cl4cyohhi009w356fkkpyplor,token-cl4cyohhi009w356fkkpyplor,triggering_condition_phrase,until all of the Secured Obligations have been indefeasibly paid and performed in full and no commitments of any Secured Party which would give rise to any Secured Obligations are outstanding under the Credit Agreement or the other Loan Documents;
785,Condition triggering an action,token-cl4cyw0wj00ih356fw3p3vyq5,token-cl4cyw0wj00ih356fw3p3vyq5,triggering_condition_phrase,"upon the earliest to occur of: (a) the termination of the Merger Agreement in accordance with its terms; (b) the Effective Time; (c) the date of any modification, waiver or amendment to the Merger Agreement effected without such Stockholder’s consent that (y) decreases the amount or changes the form of consideration payable to all of the stockholders of the Company pursuant to the terms of the Merger Agreement as in effect on the date of this Agreement or (z) otherwise materially adversely affects the interests of the stockholders of the Company; (d) the mutual written consent of the parties hereto; and (e) the Outside Date."
786,Condition triggering an action,token-cl4cyx7ii00jp356f31yscohp,token-cl4cyx7ii00jp356f31yscohp,triggering_condition_phrase,"If the Grantee terminates the Grantee’s employment with the Company Group or if the Company Group terminates the Grantee’s employment with or without Cause, other than as described in section 5 above,"
787,Condition triggering an action,token-cl4cz1xsg00li356f5y4wscxt,token-cl4cz1xsg00li356f5y4wscxt,triggering_condition_phrase,"Upon payment in full of all outstanding Debenture and Fee Debentures purchased hereunder, together with all other charges, fees and costs due and payable under this Agreement or under any of the Transaction Documents,"
788,Condition triggering an action,token-cl4d13csg0005356f1je0nu93,token-cl4d13csg0005356f1je0nu93,triggering_condition_phrase,"upon the earlier to occur of (a) the favorable vote of the Veritex shareholders with respect to the approval of the Veritex Share Issuance, (b) the Effective Time and (c) the date of termination of the Merger Agreement in accordance with its terms;"
789,Condition triggering an action,token-cl4gbcltq00d6356ffodilgui,token-cl4gbcltq00d6356ffodilgui,triggering_condition_phrase,in the event that User’s employment under the Employment Agreement terminates for any reason
790,Condition triggering an action,token-cl4gbjqjw00ko356fh4np2uae,token-cl4gbjqjw00ko356fh4np2uae,triggering_condition_phrase,"Promptly upon termination for any reason,"
